Timestamp: 2024-08-29T05:50:11.331Z, Sine: 2.145620239077832, Sawtooth: 0.6883240825948567, Square: 10.0, Triangle: 1.3766481651897133
Timestamp: 2024-08-29T08:55:33.965Z, Sine: 9.506374478459765, Sawtooth: 6.0043077388370225, Square: 10.0, Triangle: 7.991384522325957
Timestamp: 2024-08-29T08:55:34.784Z, Sine: 5.842089945896135, Sawtooth: 8.014048403158439, Square: 10.0, Triangle: 3.9719031936831235
Timestamp: 2024-08-29T08:55:35.532Z, Sine: -0.07605089707046478, Sawtooth: -9.975792014251052, Square: -10.0, Triangle: -0.04841597149789783
Timestamp: 2024-08-29T08:55:36.729Z, Sine: -5.941832839921975, Sawtooth: -7.974753769842139, Square: -10.0, Triangle: -4.050492460315723
Timestamp: 2024-08-29T08:55:37.958Z, Sine: -9.536608197273406, Sawtooth: -5.972816217192509, Square: -10.0, Triangle: -8.054367565614985
Timestamp: 2024-08-29T08:55:38.675Z, Sine: -9.477625591201617, Sawtooth: -3.966608278491804, Square: -10.0, Triangle: -7.933216556983608
Timestamp: 2024-08-29T08:55:39.802Z, Sine: -5.766783260846209, Sawtooth: -1.9565139621533634, Square: -10.0, Triangle: -3.9130279243067263
Process interrupted by user.
Process completed.
Timestamp: 2024-08-29T09:28:17.180Z, Sine: 8.099791534403325, Sawtooth: 6.994783627687962, Square: 10.0, Triangle: 6.010432744624078
Timestamp: 2024-08-29T09:28:17.995Z, Sine: -9.801339043621159, Sawtooth: -5.635540157246385, Square: -10.0, Triangle: -8.728919685507234
Timestamp: 2024-08-29T09:28:18.706Z, Sine: -9.084616713374102, Sawtooth: -3.627423560127616, Square: -10.0, Triangle: -7.254847120255232
Timestamp: 2024-08-29T09:28:20.214Z, Sine: -4.865868201719477, Sawtooth: -1.6175827196983725, Square: -10.0, Triangle: -3.2351654393967446
Timestamp: 2024-08-29T09:28:20.985Z, Sine: 1.3475696644072168, Sawtooth: 0.43025370417374403, Square: 10.0, Triangle: 0.8605074083474884
Timestamp: 2024-08-29T09:28:21.756Z, Sine: 6.9212064971375575, Sawtooth: 2.4332339990366636, Square: 10.0, Triangle: 4.866467998073327
Timestamp: 2024-08-29T09:28:23.059Z, Sine: 9.844060177243248, Sawtooth: 4.437128021428549, Square: 10.0, Triangle: 8.874256042857098
Timestamp: 2024-08-29T09:28:23.806Z, Sine: 8.987054640700872, Sawtooth: 6.445087524196408, Square: 10.0, Triangle: 7.1098249516071865
Timestamp: 2024-08-29T09:28:25.052Z, Sine: 4.681836948289108, Sawtooth: 8.44908551724566, Square: 10.0, Triangle: 3.101828965508684
Timestamp: 2024-08-29T09:28:25.765Z, Sine: -1.432098087092763, Sawtooth: -9.542576283942502, Square: -10.0, Triangle: -0.9148474321149973
Timestamp: 2024-08-29T09:28:26.895Z, Sine: -6.996057326695864, Sawtooth: -7.533589976069418, Square: -10.0, Triangle: -4.932820047861165
Timestamp: 2024-08-29T09:28:28.052Z, Sine: -9.860879687442498, Sawtooth: -5.531575773519102, Square: -10.0, Triangle: -8.936848452961796
Timestamp: 2024-08-29T09:28:28.966Z, Sine: -8.953880917367915, Sawtooth: -3.5310179190818145, Square: -10.0, Triangle: -7.062035838163628
Timestamp: 2024-08-29T09:28:30.128Z, Sine: -4.621510952441611, Sawtooth: -1.5292222825849378, Square: -10.0, Triangle: -3.0584445651698755
Timestamp: 2024-08-29T09:28:30.752Z, Sine: 1.5050067467869834, Sawtooth: 0.4808856941318439, Square: 10.0, Triangle: 0.9617713882636878
Timestamp: 2024-08-29T09:28:32.020Z, Sine: 7.0306058198498365, Sawtooth: 2.481837422811269, Square: 10.0, Triangle: 4.963674845622539
Timestamp: 2024-08-29T09:28:33.214Z, Sine: 9.869434537262546, Sawtooth: 4.485064363394217, Square: 10.0, Triangle: 8.970128726788435
Timestamp: 2024-08-29T09:28:34.044Z, Sine: 8.923580705507755, Sawtooth: 6.490495937259263, Square: 10.0, Triangle: 7.0190081254814745
Timestamp: 2024-08-29T09:28:34.817Z, Sine: 4.542781596008632, Sawtooth: 8.49897225767432, Square: 10.0, Triangle: 3.0020554846513625
Timestamp: 2024-08-29T09:28:36.016Z, Sine: -1.59251814510629, Sawtooth: -9.490918247789084, Square: -10.0, Triangle: -1.0181635044218318
Timestamp: 2024-08-29T09:28:36.828Z, Sine: -7.108195286615528, Sawtooth: -7.4832425773267355, Square: -10.0, Triangle: -5.03351484534653
Timestamp: 2024-08-29T09:28:37.938Z, Sine: -9.885784684245811, Sawtooth: -5.481550152577317, Square: -10.0, Triangle: -9.036899694845369
Timestamp: 2024-08-29T09:28:39.089Z, Sine: -8.868971002808475, Sawtooth: -3.4714383813109975, Square: -10.0, Triangle: -6.942876762621995
Timestamp: 2024-08-29T09:28:39.836Z, Sine: -4.447469750527743, Sawtooth: -1.4670639689474874, Square: -10.0, Triangle: -2.9341279378949747
Timestamp: 2024-08-29T09:28:41.007Z, Sine: 1.670446195297309, Sawtooth: 0.5342239568210844, Square: 10.0, Triangle: 1.0684479136421687
Timestamp: 2024-08-29T09:28:41.766Z, Sine: 7.169315085799353, Sawtooth: 2.544539874852598, Square: 10.0, Triangle: 5.089079749705196
Timestamp: 2024-08-29T09:28:42.928Z, Sine: 9.902273106345602, Sawtooth: 4.554624325362238, Square: 10.0, Triangle: 9.109248650724476
Timestamp: 2024-08-29T09:28:44.106Z, Sine: 8.815914705665381, Sawtooth: 6.56472547188985, Square: 10.0, Triangle: 6.870549056220303
Timestamp: 2024-08-29T09:28:44.872Z, Sine: 4.355311165917085, Sawtooth: 8.565605863037943, Square: 10.0, Triangle: 2.8687882739241144
Timestamp: 2024-08-29T09:28:46.055Z, Sine: -1.7987150418807138, Sawtooth: -9.424318034461404, Square: -10.0, Triangle: -1.1513639310771957
Timestamp: 2024-08-29T09:28:46.783Z, Sine: -7.262903222241905, Sawtooth: -7.4124281372811565, Square: -10.0, Triangle: -5.175143725437691
Timestamp: 2024-08-29T09:28:47.996Z, Sine: -9.920221506769366, Sawtooth: -5.402343686771515, Square: -10.0, Triangle: -9.195312626456971
Timestamp: 2024-08-29T09:28:50.335Z, Sine: -8.763818049453324, Sawtooth: -3.40049644440091, Square: -10.0, Triangle: -6.800992888801821
Timestamp: 2024-08-29T09:28:51.171Z, Sine: 2.0979835517592456, Sawtooth: 0.6728075338115306, Square: 10.0, Triangle: 1.345615067623061
Timestamp: 2024-08-29T09:28:51.990Z, Sine: 7.465513316639422, Sawtooth: 2.6829177872580354, Square: 10.0, Triangle: 5.365835574516072
Timestamp: 2024-08-29T09:28:53.830Z, Sine: 9.951834222539226, Sawtooth: 4.687457641981441, Square: 10.0, Triangle: 9.374915283962883
Timestamp: 2024-08-29T09:28:54.605Z, Sine: 6.703220829064426, Sawtooth: 7.661559545406128, Square: 10.0, Triangle: 4.676880909187746
Timestamp: 2024-08-29T09:28:55.377Z, Sine: 1.0469431618784573, Sawtooth: 9.666135827805107, Square: 10.0, Triangle: 0.6677283443897878
Timestamp: 2024-08-29T09:28:56.534Z, Sine: -5.004394411291473, Sawtooth: -8.331717919320626, Square: -10.0, Triangle: -3.3365641613587522
Timestamp: 2024-08-29T09:29:00.395Z, Sine: -9.146812792208408, Sawtooth: -6.324416391442811, Square: -10.0, Triangle: -7.351167217114381
Timestamp: 2024-08-29T09:29:02.361Z, Sine: 2.4597570071269166, Sawtooth: 0.7910834405797134, Square: 10.0, Triangle: 1.5821668811594267
Timestamp: 2024-08-29T09:29:03.141Z, Sine: 9.96238440846124, Sawtooth: 4.723824402403015, Square: 10.0, Triangle: 9.44764880480603
Timestamp: 2024-08-29T09:29:03.969Z, Sine: 8.552697195957053, Sawtooth: 6.73391416528201, Square: 10.0, Triangle: 6.532171669435982
Timestamp: 2024-08-29T09:29:05.030Z, Sine: 3.844004139508854, Sawtooth: 8.744082095881506, Square: 10.0, Triangle: 2.5118358082369894
Process interrupted by user.
Process completed.
Timestamp: 2024-08-29T09:37:47.308Z, Sine: 9.938773299168323, Sawtooth: 5.352417438518062, Square: 10.0, Triangle: 9.295165122963882
Timestamp: 2024-08-29T09:37:48.041Z, Sine: -9.928272634322685, Sawtooth: -5.381476243695658, Square: -10.0, Triangle: -9.237047512608687
Timestamp: 2024-08-29T09:37:48.810Z, Sine: -8.724490014038256, Sawtooth: -3.374693810194764, Square: -10.0, Triangle: -6.749387620389528
Timestamp: 2024-08-29T09:37:49.974Z, Sine: -4.163092180072128, Sawtooth: -1.3667661816430319, Square: -10.0, Triangle: -2.733532363286064
Timestamp: 2024-08-29T09:37:52.671Z, Sine: 2.007301684925193, Sawtooth: 0.6433144743170696, Square: 10.0, Triangle: 1.286628948634139
Timestamp: 2024-08-29T09:37:53.593Z, Sine: 9.94149352385299, Sawtooth: 5.344491939991919, Square: 10.0, Triangle: 9.311016120016166
Timestamp: 2024-08-29T09:37:54.364Z, Sine: 7.40722808697612, Sawtooth: 7.344831987285674, Square: 10.0, Triangle: 5.310336025428654
Timestamp: 2024-08-29T09:37:55.375Z, Sine: 2.0170756307952367, Sawtooth: 9.353509418826292, Square: 10.0, Triangle: 1.2929811623474186
Timestamp: 2024-08-29T09:37:56.147Z, Sine: -4.12842978469495, Sawtooth: -8.645358231936232, Square: -10.0, Triangle: -2.709283536127536
Timestamp: 2024-08-29T09:37:57.343Z, Sine: -8.709248172262305, Sawtooth: -6.6352062384448, Square: -10.0, Triangle: -6.729587523110402
Timestamp: 2024-08-29T09:37:58.462Z, Sine: -9.934351202517602, Sawtooth: -4.6350642666369755, Square: -10.0, Triangle: -9.270128533273954
Timestamp: 2024-08-29T09:37:59.379Z, Sine: -7.343450700138241, Sawtooth: -2.625105795172026, Square: -10.0, Triangle: -5.250211590344051
Timestamp: 2024-08-29T09:38:00.391Z, Sine: -1.9414139591890995, Sawtooth: -0.6219205946340062, Square: -10.0, Triangle: -1.2438411892680126
Timestamp: 2024-08-29T09:38:01.205Z, Sine: 4.205732041229379, Sawtooth: 1.3817100860198799, Square: 10.0, Triangle: 2.7634201720397598
Timestamp: 2024-08-29T09:38:02.322Z, Sine: 8.750143465400646, Sawtooth: 3.391481865647515, Square: 10.0, Triangle: 6.782963731295031
Timestamp: 2024-08-29T09:38:03.483Z, Sine: 9.922491936918984, Sawtooth: 5.396569653324337, Square: 10.0, Triangle: 9.206860693351327
Timestamp: 2024-08-29T09:38:04.307Z, Sine: 7.293761974864833, Sawtooth: 7.398104224812938, Square: 10.0, Triangle: 5.2037915503741266
Timestamp: 2024-08-29T09:38:06.746Z, Sine: 1.867833671729543, Sawtooth: 9.401937534412202, Square: 10.0, Triangle: 1.1961249311756004
Timestamp: 2024-08-29T09:38:07.519Z, Sine: -8.902073404794441, Sawtooth: -6.505593735474212, Square: -10.0, Triangle: -6.988812529051578
Timestamp: 2024-08-29T09:38:08.394Z, Sine: -9.874628592189056, Sawtooth: -4.495432635063886, Square: -10.0, Triangle: -8.99086527012777
Timestamp: 2024-08-29T09:38:11.383Z, Sine: -7.03843978602892, Sawtooth: -2.485345907824522, Square: -10.0, Triangle: -4.970691815649044
Timestamp: 2024-08-29T09:38:12.193Z, Sine: 7.6402125874352125, Sawtooth: 2.767777626859242, Square: 10.0, Triangle: 5.535555253718483
Timestamp: 2024-08-29T09:38:14.082Z, Sine: 9.975655814212901, Sawtooth: 4.777847658080634, Square: 10.0, Triangle: 9.55569531616127
Timestamp: 2024-08-29T09:38:14.855Z, Sine: 5.4465347417185495, Sawtooth: 8.16661186383661, Square: 10.0, Triangle: 3.6667762723267803
Timestamp: 2024-08-29T09:38:15.626Z, Sine: -0.555079892997881, Sawtooth: -9.82322172338371, Square: -10.0, Triangle: -0.3535565532325811
Timestamp: 2024-08-29T09:38:16.785Z, Sine: -6.330761455316251, Sawtooth: -7.817919923112895, Square: -10.0, Triangle: -4.364160153774213
Timestamp: 2024-08-29T09:38:17.942Z, Sine: -9.679728442737447, Sawtooth: -5.8077747598106315, Square: -10.0, Triangle: -8.384450480378739
Timestamp: 2024-08-29T09:38:18.714Z, Sine: -9.301659659181185, Sawtooth: -3.803372267780534, Square: -10.0, Triangle: -7.606744535561068
Timestamp: 2024-08-29T09:38:19.871Z, Sine: -5.364272471818649, Sawtooth: -1.8022642036601062, Square: -10.0, Triangle: -3.6045284073202124
Timestamp: 2024-08-29T09:38:20.686Z, Sine: 0.652515611416311, Sawtooth: 0.20784984433593787, Square: 10.0, Triangle: 0.41569968867187573
Timestamp: 2024-08-29T09:38:21.803Z, Sine: 6.39810487048784, Sawtooth: 2.209871635985332, Square: 10.0, Triangle: 4.419743271970665
Timestamp: 2024-08-29T09:38:22.642Z, Sine: 9.694370936265418, Sawtooth: 4.211003985222809, Square: 10.0, Triangle: 8.42200797044562
Timestamp: 2024-08-29T09:38:23.737Z, Sine: 9.273125864328103, Sawtooth: 6.221127899047654, Square: 10.0, Triangle: 7.557744201904693
Timestamp: 2024-08-29T09:38:24.884Z, Sine: 5.284821225825285, Sawtooth: 8.227613598774605, Square: 10.0, Triangle: 3.5447728024507907
Timestamp: 2024-08-29T09:38:28.370Z, Sine: -0.7181509044552492, Sawtooth: -9.771208517393452, Square: -10.0, Triangle: -0.457582965213097
Timestamp: 2024-08-29T09:38:32.259Z, Sine: -8.541503420910054, Sawtooth: -3.259221923703532, Square: -10.0, Triangle: -6.518443847407062
Timestamp: 2024-08-29T09:38:36.720Z, Sine: 9.886538947209152, Sawtooth: 4.520045557689633, Square: 10.0, Triangle: 9.040091115379266
An error occurred: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
Process completed.
Timestamp: 2024-08-29T09:42:33.040Z, Sine: 1.4398176465365329, Sawtooth: 9.540093339603896, Square: 10.0, Triangle: 0.91981332079221
Timestamp: 2024-08-29T09:42:33.290Z, Sine: 9.427082921459023, Sawtooth: 6.0826961550687955, Square: 10.0, Triangle: 7.83460768986241
Timestamp: 2024-08-29T09:42:34.332Z, Sine: 5.639589634203622, Sawtooth: 8.092776052118989, Square: 10.0, Triangle: 3.814447895762023
Timestamp: 2024-08-29T09:42:35.319Z, Sine: -0.2925793100239151, Sawtooth: -9.90685582092067, Square: -10.0, Triangle: -0.1862883581586633
Timestamp: 2024-08-29T09:42:36.393Z, Sine: -6.119400346849014, Sawtooth: -7.903893739895537, Square: -10.0, Triangle: -4.192212520208929
Timestamp: 2024-08-29T09:42:37.348Z, Sine: -9.600593004172602, Sawtooth: -5.9026703214691265, Square: -10.0, Triangle: -8.19465935706175
Timestamp: 2024-08-29T09:42:39.349Z, Sine: -9.405054242431207, Sawtooth: -3.8964783198764854, Square: -10.0, Triangle: -7.79295663975297
Timestamp: 2024-08-29T09:42:39.859Z, Sine: -3.970227625750484, Sawtooth: -1.299566024266675, Square: -10.0, Triangle: -2.599132048533349
Timestamp: 2024-08-29T09:42:41.504Z, Sine: 2.2030611151655823, Sawtooth: 0.7070562792436771, Square: 10.0, Triangle: 1.4141125584873542
Timestamp: 2024-08-29T09:42:41.789Z, Sine: 8.108753970700228, Sawtooth: 3.0100860254353488, Square: 10.0, Triangle: 6.020172050870698
Timestamp: 2024-08-29T09:42:43.749Z, Sine: 9.999789582954845, Sawtooth: 5.020649348096797, Square: 10.0, Triangle: 9.958701303806398
Timestamp: 2024-08-29T09:42:44.004Z, Sine: 7.069846183492043, Sawtooth: 7.500549878485581, Square: 10.0, Triangle: 4.998900243028839
Timestamp: 2024-08-29T09:42:45.832Z, Sine: 1.5567860357448113, Sawtooth: 9.502435825261482, Square: 10.0, Triangle: 0.9951283494770362
Timestamp: 2024-08-29T09:42:46.086Z, Sine: -4.997576732614584, Sawtooth: -8.334223939632132, Square: -10.0, Triangle: -3.331552120735737
Timestamp: 2024-08-29T09:42:47.095Z, Sine: -9.139509862037622, Sawtooth: -6.3301561268713655, Square: -10.0, Triangle: -7.339687746257271
Timestamp: 2024-08-29T09:42:48.088Z, Sine: -9.778545885227452, Sawtooth: -4.3288621298235315, Square: -10.0, Triangle: -8.657724259647063
Timestamp: 2024-08-29T09:42:49.098Z, Sine: -6.657166569261827, Sawtooth: -2.3187404927284097, Square: -10.0, Triangle: -4.637480985456819
Timestamp: 2024-08-29T09:42:50.204Z, Sine: -0.9680387885626078, Sawtooth: -0.3086196145431961, Square: -10.0, Triangle: -0.6172392290863921
Timestamp: 2024-08-29T09:42:51.467Z, Sine: 5.0945716357426765, Sawtooth: 1.7015376913175912, Square: 10.0, Triangle: 3.4030753826351825
Timestamp: 2024-08-29T09:42:52.499Z, Sine: 9.192044876603667, Sawtooth: 3.7116699531514215, Square: 10.0, Triangle: 7.423339906302843
Timestamp: 2024-08-29T09:42:53.140Z, Sine: 9.75084688733617, Sawtooth: 5.7120395979315814, Square: 10.0, Triangle: 8.57592080413684
Timestamp: 2024-08-29T09:42:54.951Z, Sine: 6.563805815088903, Sawtooth: 7.720865775814124, Square: 10.0, Triangle: 4.558268448371756
Timestamp: 2024-08-29T09:42:55.322Z, Sine: 0.3033943914943441, Sawtooth: 9.903411743956678, Square: 10.0, Triangle: 0.19317651208664624
Timestamp: 2024-08-29T09:42:57.019Z, Sine: -5.651091811296347, Sawtooth: -8.088340367510508, Square: -10.0, Triangle: -3.8233192649789833
Timestamp: 2024-08-29T09:42:57.308Z, Sine: -9.548105361059747, Sawtooth: -5.960578587790719, Square: -10.0, Triangle: -8.078842824418563
Timestamp: 2024-08-29T09:42:59.003Z, Sine: -9.470835603234232, Sawtooth: -3.9598537731737204, Square: -10.0, Triangle: -7.919707546347438
Timestamp: 2024-08-29T09:42:59.309Z, Sine: -5.756971345752015, Sawtooth: -1.952692643628844, Square: -10.0, Triangle: -3.905385287257689
Timestamp: 2024-08-29T09:43:01.049Z, Sine: 0.18022993131938403, Sawtooth: 0.05737207522319361, Square: 10.0, Triangle: 0.11474415044638722
Timestamp: 2024-08-29T09:43:01.311Z, Sine: 6.1281457604921314, Sawtooth: 2.099627475633502, Square: 10.0, Triangle: 4.199254951267004
Timestamp: 2024-08-29T09:43:02.334Z, Sine: 9.60709288585371, Sawtooth: 4.104753967715621, Square: 10.0, Triangle: 8.209507935431242
Timestamp: 2024-08-29T09:43:03.308Z, Sine: 9.392851009252942, Sawtooth: 6.114897613198068, Square: 10.0, Triangle: 7.770204773603865
Timestamp: 2024-08-29T09:43:04.338Z, Sine: 5.578606660143799, Sawtooth: 8.11622348446203, Square: 10.0, Triangle: 3.767553031075944
Timestamp: 2024-08-29T09:43:05.332Z, Sine: -0.39676589536797147, Sawtooth: -9.87367233337073, Square: -10.0, Triangle: -0.2526553332585411
Timestamp: 2024-08-29T09:43:06.329Z, Sine: -6.219124082380586, Sawtooth: -7.8635598031945015, Square: -10.0, Triangle: -4.272880393610998
Timestamp: 2024-08-29T09:43:07.969Z, Sine: -9.637295574778298, Sawtooth: -5.859929881450523, Square: -10.0, Triangle: -8.280140237098955
Timestamp: 2024-08-29T09:43:08.328Z, Sine: -9.363868610345808, Sawtooth: -3.8585205300967074, Square: -10.0, Triangle: -7.717041060193415
Timestamp: 2024-08-29T09:43:10.683Z, Sine: -5.491561746316519, Sawtooth: -1.8505079036353043, Square: -10.0, Triangle: -3.7010158072706076
Timestamp: 2024-08-29T09:43:10.994Z, Sine: 4.1687795802974446, Sawtooth: 1.3687575687677282, Square: 10.0, Triangle: 2.7375151375354565
Timestamp: 2024-08-29T09:43:12.200Z, Sine: 8.724720718326846, Sawtooth: 3.3748440818831877, Square: 10.0, Triangle: 6.7496881637663755
Timestamp: 2024-08-29T09:43:13.106Z, Sine: 9.92694767537284, Sawtooth: 5.384987727365635, Square: 10.0, Triangle: 9.23002454526873
Timestamp: 2024-08-29T09:43:14.639Z, Sine: 7.304542741910054, Sawtooth: 7.3930838339168945, Square: 10.0, Triangle: 5.213832332166214
Timestamp: 2024-08-29T09:43:15.274Z, Sine: 1.8652882315124006, Sawtooth: 9.402762267625873, Square: 10.0, Triangle: 1.1944754647482567
Timestamp: 2024-08-29T09:43:15.998Z, Sine: -4.285385867392956, Sawtooth: -8.590286061963802, Square: -10.0, Triangle: -2.819427876072399
Timestamp: 2024-08-29T09:43:17.012Z, Sine: -8.789620756929462, Sawtooth: -6.582366022511147, Square: -10.0, Triangle: -6.835267954977707
Timestamp: 2024-08-29T09:43:18.658Z, Sine: -9.912593712670317, Sawtooth: -4.578834000145273, Square: -10.0, Triangle: -9.157668000290546
Timestamp: 2024-08-29T09:43:19.021Z, Sine: -7.231567320019677, Sawtooth: -2.5730958266774837, Square: -10.0, Triangle: -5.1461916533549665
Timestamp: 2024-08-29T09:43:20.662Z, Sine: -1.7793844920588775, Sawtooth: -0.569427959438116, Square: -10.0, Triangle: -1.138855918876232
Timestamp: 2024-08-29T09:43:20.968Z, Sine: 4.3497448037328015, Sawtooth: 1.4324261131216591, Square: 10.0, Triangle: 2.864852226243318
Timestamp: 2024-08-29T09:43:21.974Z, Sine: 8.822672224894509, Sawtooth: 3.4398376829361013, Square: 10.0, Triangle: 6.8796753658722025
Timestamp: 2024-08-29T09:43:23.300Z, Sine: 9.900244842050604, Sawtooth: 5.449981328418549, Square: 10.0, Triangle: 9.100037343162903
Timestamp: 2024-08-29T09:43:24.035Z, Sine: 7.1733615124202545, Sawtooth: 7.453612009072434, Square: 10.0, Triangle: 5.092775981855133
Timestamp: 2024-08-29T09:43:25.322Z, Sine: 1.676807332508571, Sawtooth: 9.463722262518939, Square: 10.0, Triangle: 1.072555474962123
Timestamp: 2024-08-29T09:43:26.259Z, Sine: -4.464418588329801, Sawtooth: -8.526909697924365, Square: -10.0, Triangle: -2.946180604151271
Timestamp: 2024-08-29T09:43:27.049Z, Sine: -8.871564290641166, Sawtooth: -6.526773797395802, Square: -10.0, Triangle: -6.946452405208397
Timestamp: 2024-08-29T09:43:28.263Z, Sine: -9.886011020905974, Sawtooth: -4.5189281311141105, Square: -10.0, Triangle: -9.037856262228221
Timestamp: 2024-08-29T09:43:29.679Z, Sine: -7.090563486882528, Sawtooth: -2.5087882801812027, Square: -10.0, Triangle: -5.0175765603624045
Timestamp: 2024-08-29T09:43:30.071Z, Sine: -1.5645685073895597, Sawtooth: -0.5000721442352879, Square: -10.0, Triangle: -1.0001442884705758
Timestamp: 2024-08-29T09:43:32.432Z, Sine: 4.56812930870064, Sawtooth: 1.5100912329047615, Square: 10.0, Triangle: 3.020182465809523
Timestamp: 2024-08-29T09:43:32.688Z, Sine: 9.990971609329439, Sawtooth: 4.864729536837631, Square: 10.0, Triangle: 9.72945907367526
